,date_place,combined_text
15688,"2015-02-02, San Diego","dry, hot, cold ||"
15689,"2015-02-03, San Diego","dry, hot, cold ||"
15690,"2015-02-04, San Diego","dry, hot, cold ||"
15691,"2015-02-05, San Diego","dry, hot, cold ||"
15692,"2015-02-06, San Diego","dry, hot, cold ||"
15693,"2015-02-07, San Diego","dry, hot, cold ||"
15694,"2015-02-08, San Diego","dry, hot, warm ||"
15695,"2015-02-09, San Diego","dry, hot, warm ||"
15696,"2015-02-10, San Diego","dry, hot, cold ||"
15697,"2015-02-11, San Diego","dry, hot, cold ||"
15698,"2015-02-12, San Diego","dry, hot, warm ||"
15699,"2015-02-13, San Diego","dry, hot, warm ||"
15700,"2015-02-14, San Diego","dry, hot, warm ||"
15701,"2015-02-15, San Diego","dry, hot, cold ||"
15702,"2015-02-16, San Diego","dry, hot, cold ||"
15703,"2015-02-17, San Diego","dry, hot, cold ||"
15704,"2015-02-18, San Diego","dry, hot, cold ||"
15705,"2015-02-19, San Diego","dry, hot, cold ||"
15706,"2015-02-20, San Diego","drizzle, hot, warm ||"
15707,"2015-02-21, San Diego","dry, warm, warm ||"
15708,"2015-02-22, San Diego","downpour, warm, warm ||"
15709,"2015-02-23, San Diego","torrential, warm, cold ||"
15710,"2015-02-24, San Diego","rain, warm, cold ||"
15711,"2015-02-25, San Diego","dry, warm, cold ||"
15712,"2015-02-26, San Diego","dry, warm, cold ||"
15713,"2015-02-27, San Diego","dry, warm, cold ||"
15714,"2015-02-28, San Diego","downpour, warm, cold ||"
15715,"2015-03-01, San Diego","torrential, warm, cold ||"
15716,"2015-03-02, San Diego","torrential, warm, cold ||"
15717,"2015-03-03, San Diego","downpour, warm, cold ||"
15718,"2015-03-04, San Diego","rain, warm, cold ||"
15719,"2015-03-05, San Diego","dry, warm, cold ||"
15720,"2015-03-06, San Diego","dry, hot, cold ||"
15721,"2015-03-07, San Diego","dry, hot, cold ||"
15722,"2015-03-08, San Diego","dry, hot, cold ||"
15723,"2015-03-09, San Diego","dry, hot, cold ||"
15724,"2015-03-10, San Diego","dry, hot, cold ||"
15725,"2015-03-11, San Diego","dry, hot, warm ||"
15726,"2015-03-12, San Diego","dry, hot, warm ||"
15727,"2015-03-13, San Diego","dry, hot, warm ||"
15728,"2015-03-14, San Diego","dry, hot, warm ||"
15729,"2015-03-15, San Diego","dry, hot, warm ||"
15730,"2015-03-16, San Diego","dry, hot, warm ||"
15731,"2015-03-17, San Diego","dry, hot, warm ||"
15732,"2015-03-18, San Diego","dry, hot, warm ||"
15733,"2015-03-19, San Diego","dry, hot, warm ||"
15734,"2015-03-20, San Diego","dry, hot, warm ||"
15735,"2015-03-21, San Diego","dry, hot, warm ||"
15736,"2015-03-22, San Diego","dry, hot, warm ||"
15737,"2015-03-23, San Diego","dry, hot, cold ||"
15738,"2015-03-24, San Diego","dry, hot, cold ||"
15739,"2015-03-25, San Diego","dry, hot, warm ||"
15740,"2015-03-26, San Diego","dry, hot, warm ||"
15741,"2015-03-27, San Diego","dry, hot, warm ||"
15742,"2015-03-28, San Diego","dry, hot, warm ||"
15743,"2015-03-29, San Diego","dry, hot, warm ||"
15744,"2015-03-30, San Diego","dry, hot, warm ||"
15745,"2015-03-31, San Diego","dry, hot, warm ||"
15746,"2015-04-01, San Diego","dry, hot, warm ||"
15747,"2015-04-02, San Diego","dry, hot, warm ||"
15748,"2015-04-03, San Diego","dry, hot, cold ||"
15749,"2015-04-04, San Diego","dry, hot, warm ||"
15750,"2015-04-05, San Diego","dry, hot, warm ||"
15751,"2015-04-06, San Diego","dry, warm, cold ||"
15752,"2015-04-07, San Diego","drizzle, warm, cold ||"
15753,"2015-04-08, San Diego","rain, warm, cold ||"
15754,"2015-04-09, San Diego","dry, hot, cold ||"
15755,"2015-04-10, San Diego","dry, hot, cold ||"
15756,"2015-04-11, San Diego","dry, hot, cold ||"
15757,"2015-04-12, San Diego","dry, hot, cold ||"
15758,"2015-04-13, San Diego","dry, hot, warm ||"
15759,"2015-04-14, San Diego","dry, hot, warm ||"
15760,"2015-04-15, San Diego","dry, hot, cold ||"
15761,"2015-04-16, San Diego","dry, hot, cold ||"
15762,"2015-04-17, San Diego","dry, hot, cold ||"
15763,"2015-04-18, San Diego","dry, hot, cold ||"
15764,"2015-04-19, San Diego","dry, hot, warm ||"
15765,"2015-04-20, San Diego","dry, hot, warm ||"
15766,"2015-04-21, San Diego","drizzle, warm, warm ||"
15767,"2015-04-22, San Diego","dry, warm, warm ||"
15768,"2015-04-23, San Diego","rain, warm, warm ||"
15769,"2015-04-24, San Diego","downpour, warm, warm ||"
15770,"2015-04-25, San Diego","downpour, warm, warm ||"
15771,"2015-04-26, San Diego","downpour, warm, warm ||"
15772,"2015-04-27, San Diego","dry, hot, warm ||"
15773,"2015-04-28, San Diego","dry, hot, warm ||"
15774,"2015-04-29, San Diego","dry, hot, warm ||"
15775,"2015-04-30, San Diego","dry, hot, warm ||"
15776,"2015-05-01, San Diego","dry, hot, warm ||"
15777,"2015-05-02, San Diego","dry, hot, warm ||"
15778,"2015-05-03, San Diego","dry, hot, warm ||"
15779,"2015-05-04, San Diego","dry, hot, warm ||"
15780,"2015-05-05, San Diego","dry, hot, warm ||"
15781,"2015-05-06, San Diego","drizzle, warm, warm ||"
15782,"2015-05-07, San Diego","rain, warm, warm ||"
15783,"2015-05-08, San Diego","torrential, warm, cold ||"
15784,"2015-05-09, San Diego","downpour, warm, cold ||"
15785,"2015-05-10, San Diego","dry, hot, warm ||"
15786,"2015-05-11, San Diego","dry, hot, warm ||"
15787,"2015-05-12, San Diego","dry, hot, warm ||"
15788,"2015-05-13, San Diego","dry, warm, warm ||"
15789,"2015-05-14, San Diego","torrential, warm, cold ||"
15790,"2015-05-15, San Diego","torrential, warm, cold ||"
15791,"2015-05-16, San Diego","downpour, warm, cold ||"
15792,"2015-05-17, San Diego","dry, hot, warm ||"
15793,"2015-05-18, San Diego","dry, warm, warm ||"
15794,"2015-05-19, San Diego","dry, hot, warm ||"
15795,"2015-05-20, San Diego","dry, hot, warm ||"
15796,"2015-05-21, San Diego","drizzle, warm, warm ||"
15797,"2015-05-22, San Diego","downpour, warm, warm ||"
15798,"2015-05-23, San Diego","rain, warm, warm ||"
15799,"2015-05-24, San Diego","rain, warm, warm ||"
15800,"2015-05-25, San Diego","drizzle, hot, warm ||"
15801,"2015-05-26, San Diego","drizzle, hot, warm ||"
15802,"2015-05-27, San Diego","dry, hot, warm ||"
15803,"2015-05-28, San Diego","dry, hot, warm ||"
15804,"2015-05-29, San Diego","dry, hot, warm ||"
15805,"2015-05-30, San Diego","dry, hot, warm ||"
15806,"2015-05-31, San Diego","dry, hot, warm ||"
15807,"2015-06-01, San Diego","dry, hot, warm ||"
15808,"2015-06-02, San Diego","dry, hot, warm ||"
15809,"2015-06-03, San Diego","dry, hot, warm ||"
15810,"2015-06-04, San Diego","dry, hot, warm ||"
15811,"2015-06-05, San Diego","dry, hot, warm ||"
15812,"2015-06-06, San Diego","dry, hot, warm ||"
15813,"2015-06-07, San Diego","dry, hot, warm ||"
15814,"2015-06-08, San Diego","dry, hot, warm ||"
15815,"2015-06-09, San Diego","dry, hot, warm ||"
15816,"2015-06-10, San Diego","dry, hot, warm ||"
15817,"2015-06-11, San Diego","drizzle, hot, warm ||"
15818,"2015-06-12, San Diego","drizzle, hot, warm ||"
15819,"2015-06-13, San Diego","drizzle, hot, warm ||"
15820,"2015-06-14, San Diego","dry, hot, warm ||"
15821,"2015-06-15, San Diego","dry, hot, warm ||"
15822,"2015-06-16, San Diego","dry, hot, warm ||"
15823,"2015-06-17, San Diego","dry, hot, warm ||"
15824,"2015-06-18, San Diego","dry, hot, warm ||"
15825,"2015-06-19, San Diego","dry, hot, warm ||"
15826,"2015-06-20, San Diego","dry, hot, warm ||"
15827,"2015-06-21, San Diego","dry, hot, warm ||"
15828,"2015-06-22, San Diego","dry, hot, warm ||"
15829,"2015-06-23, San Diego","dry, hot, warm ||"
15830,"2015-06-24, San Diego","dry, hot, warm ||"
15831,"2015-06-25, San Diego","dry, hot, warm ||"
15832,"2015-06-26, San Diego","dry, hot, warm ||"
15833,"2015-06-27, San Diego","drizzle, hot, warm ||"
15834,"2015-06-28, San Diego","dry, hot, warm ||"
15835,"2015-06-29, San Diego","dry, hot, warm ||"
15836,"2015-06-30, San Diego","downpour, scorching, warm ||"
15837,"2015-07-01, San Diego","rain, hot, warm ||"
15838,"2015-07-02, San Diego","drizzle, hot, warm ||"
15839,"2015-07-03, San Diego","dry, hot, warm ||"
15840,"2015-07-04, San Diego","dry, hot, warm ||"
15841,"2015-07-05, San Diego","dry, hot, warm ||"
15842,"2015-07-06, San Diego","drizzle, hot, warm ||"
15843,"2015-07-07, San Diego","dry, hot, warm ||"
15844,"2015-07-08, San Diego","dry, hot, warm ||"
15845,"2015-07-09, San Diego","dry, hot, warm ||"
15846,"2015-07-10, San Diego","dry, hot, warm ||"
15847,"2015-07-11, San Diego","dry, hot, warm ||"
15848,"2015-07-12, San Diego","dry, hot, warm ||"
15849,"2015-07-13, San Diego","dry, hot, warm ||"
15850,"2015-07-14, San Diego","dry, hot, warm ||"
15851,"2015-07-15, San Diego","dry, hot, warm ||"
15852,"2015-07-16, San Diego","dry, hot, warm ||"
15853,"2015-07-17, San Diego","dry, hot, warm ||"
15854,"2015-07-18, San Diego","torrential, hot, warm ||"
15855,"2015-07-19, San Diego","torrential, hot, warm ||"
15856,"2015-07-20, San Diego","downpour, hot, warm ||"
15857,"2015-07-21, San Diego","drizzle, hot, warm ||"
15858,"2015-07-22, San Diego","drizzle, hot, warm ||"
15859,"2015-07-23, San Diego","drizzle, hot, warm ||"
15860,"2015-07-24, San Diego","dry, hot, warm ||"
15861,"2015-07-25, San Diego","dry, hot, warm ||"
15862,"2015-07-26, San Diego","dry, hot, warm ||"
15863,"2015-07-27, San Diego","dry, hot, warm ||"
15864,"2015-07-28, San Diego","dry, hot, warm ||"
15865,"2015-07-29, San Diego","dry, hot, warm ||"
15866,"2015-07-30, San Diego","drizzle, hot, hot ||"
15867,"2015-07-31, San Diego","rain, hot, warm ||"
15868,"2015-08-01, San Diego","dry, hot, warm ||"
15869,"2015-08-02, San Diego","dry, hot, warm ||"
15870,"2015-08-03, San Diego","dry, hot, warm ||"
15871,"2015-08-04, San Diego","dry, hot, warm ||"
15872,"2015-08-05, San Diego","dry, scorching, warm ||"
15873,"2015-08-06, San Diego","dry, hot, warm ||"
15874,"2015-08-07, San Diego","dry, hot, warm ||"
15875,"2015-08-08, San Diego","dry, hot, warm ||"
15876,"2015-08-09, San Diego","dry, hot, warm ||"
15877,"2015-08-10, San Diego","dry, hot, warm ||"
15878,"2015-08-11, San Diego","dry, hot, warm ||"
15879,"2015-08-12, San Diego","dry, hot, warm ||"
15880,"2015-08-13, San Diego","dry, scorching, warm ||"
15881,"2015-08-14, San Diego","dry, scorching, hot ||"
15882,"2015-08-15, San Diego","dry, scorching, hot ||"
15883,"2015-08-16, San Diego","dry, scorching, hot ||"
15884,"2015-08-17, San Diego","dry, hot, hot ||"
15885,"2015-08-18, San Diego","dry, hot, warm ||"
15886,"2015-08-19, San Diego","drizzle, hot, warm ||"
15887,"2015-08-20, San Diego","dry, hot, warm ||"
15888,"2015-08-21, San Diego","dry, hot, warm ||"
15889,"2015-08-22, San Diego","dry, hot, warm ||"
15890,"2015-08-23, San Diego","dry, hot, warm ||"
15891,"2015-08-24, San Diego","dry, hot, warm ||"
15892,"2015-08-25, San Diego","drizzle, hot, warm ||"
15893,"2015-08-26, San Diego","drizzle, hot, hot ||"
15894,"2015-08-27, San Diego","dry, scorching, hot ||"
15895,"2015-08-28, San Diego","dry, scorching, hot ||"
15896,"2015-08-29, San Diego","dry, scorching, hot ||"
15897,"2015-08-30, San Diego","dry, hot, warm ||"
15898,"2015-08-31, San Diego","dry, hot, warm ||"
15899,"2015-09-01, San Diego","dry, hot, warm ||"
15900,"2015-09-02, San Diego","dry, hot, warm ||"
15901,"2015-09-03, San Diego","dry, hot, warm ||"
15902,"2015-09-04, San Diego","dry, hot, warm ||"
15903,"2015-09-05, San Diego","dry, hot, warm ||"
15904,"2015-09-06, San Diego","dry, hot, warm ||"
15905,"2015-09-07, San Diego","dry, scorching, warm ||"
15906,"2015-09-08, San Diego","rain, scorching, warm ||"
15907,"2015-09-09, San Diego","rain, scorching, hot ||"
15908,"2015-09-10, San Diego","drizzle, scorching, hot ||"
15909,"2015-09-11, San Diego","dry, scorching, hot ||"
15910,"2015-09-12, San Diego","dry, scorching, hot ||"
15911,"2015-09-13, San Diego","dry, hot, warm ||"
15912,"2015-09-14, San Diego","dry, hot, warm ||"
15913,"2015-09-15, San Diego","torrential, hot, warm ||"
15914,"2015-09-16, San Diego","downpour, hot, warm ||"
15915,"2015-09-17, San Diego","dry, hot, warm ||"
15916,"2015-09-18, San Diego","dry, hot, warm ||"
15917,"2015-09-19, San Diego","dry, hot, warm ||"
15918,"2015-09-20, San Diego","dry, scorching, warm ||"
15919,"2015-09-21, San Diego","dry, hot, warm ||"
15920,"2015-09-22, San Diego","dry, hot, warm ||"
15921,"2015-09-23, San Diego","dry, hot, warm ||"
15922,"2015-09-24, San Diego","dry, hot, warm ||"
15923,"2015-09-25, San Diego","dry, scorching, warm ||"
15924,"2015-09-26, San Diego","dry, scorching, warm ||"
15925,"2015-09-27, San Diego","dry, hot, warm ||"
15926,"2015-09-28, San Diego","dry, hot, warm ||"
15927,"2015-09-29, San Diego","dry, hot, warm ||"
15928,"2015-09-30, San Diego","dry, hot, warm ||"
15929,"2015-10-01, San Diego","dry, hot, warm ||"
15930,"2015-10-02, San Diego","dry, hot, warm ||"
15931,"2015-10-03, San Diego","dry, hot, warm ||"
15932,"2015-10-04, San Diego","torrential, hot, warm ||"
15933,"2015-10-05, San Diego","torrential, warm, warm ||"
15934,"2015-10-06, San Diego","rain, hot, warm ||"
15935,"2015-10-07, San Diego","dry, hot, warm ||"
15936,"2015-10-08, San Diego","dry, hot, warm ||"
15937,"2015-10-09, San Diego","dry, scorching, warm ||"
15938,"2015-10-10, San Diego","dry, scorching, warm ||"
15939,"2015-10-11, San Diego","dry, scorching, warm ||"
15940,"2015-10-12, San Diego","dry, hot, warm ||"
15941,"2015-10-13, San Diego","dry, hot, warm ||"
15942,"2015-10-14, San Diego","dry, hot, warm ||"
15943,"2015-10-15, San Diego","downpour, hot, warm ||"
15944,"2015-10-16, San Diego","rain, hot, warm ||"
15945,"2015-10-17, San Diego","drizzle, hot, warm ||"
15946,"2015-10-18, San Diego","drizzle, hot, warm ||"
15947,"2015-10-19, San Diego","dry, hot, warm ||"
15948,"2015-10-20, San Diego","drizzle, hot, warm ||"
15949,"2015-10-21, San Diego","downpour, hot, warm ||"
15950,"2015-10-22, San Diego","drizzle, hot, warm ||"
15951,"2015-10-23, San Diego","dry, hot, warm ||"
15952,"2015-10-24, San Diego","dry, hot, warm ||"
15953,"2015-10-25, San Diego","dry, hot, warm ||"
15954,"2015-10-26, San Diego","dry, hot, warm ||"
15955,"2015-10-27, San Diego","dry, hot, warm ||"
15956,"2015-10-28, San Diego","dry, hot, warm ||"
15957,"2015-10-29, San Diego","dry, hot, warm ||"
15958,"2015-10-30, San Diego","dry, hot, warm ||"
15959,"2015-10-31, San Diego","dry, hot, warm ||"
15960,"2015-11-01, San Diego","dry, hot, warm ||"
15961,"2015-11-02, San Diego","downpour, hot, warm ||"
15962,"2015-11-03, San Diego","downpour, warm, warm ||"
15963,"2015-11-04, San Diego","downpour, warm, cold ||"
15964,"2015-11-05, San Diego","drizzle, warm, cold ||"
15965,"2015-11-06, San Diego","dry, hot, cold ||"
15966,"2015-11-07, San Diego","dry, hot, cold ||"
15967,"2015-11-08, San Diego","dry, hot, cold ||"
15968,"2015-11-09, San Diego","rain, warm, cold ||"
15969,"2015-11-10, San Diego","downpour, warm, cold ||"
15970,"2015-11-11, San Diego","dry, warm, cold ||"
15971,"2015-11-12, San Diego","dry, hot, cold ||"
15972,"2015-11-13, San Diego","dry, hot, cold ||"
15973,"2015-11-14, San Diego","dry, hot, cold ||"
15974,"2015-11-15, San Diego","rain, warm, cold ||"
15975,"2015-11-16, San Diego","downpour, warm, cold ||"
15976,"2015-11-17, San Diego","dry, warm, cold ||"
15977,"2015-11-18, San Diego","dry, hot, cold ||"
15978,"2015-11-19, San Diego","dry, hot, cold ||"
15979,"2015-11-20, San Diego","dry, hot, cold ||"
15980,"2015-11-21, San Diego","dry, hot, warm ||"
15981,"2015-11-22, San Diego","dry, hot, warm ||"
15982,"2015-11-23, San Diego","dry, hot, cold ||"
15983,"2015-11-24, San Diego","dry, hot, cold ||"
15984,"2015-11-25, San Diego","downpour, warm, cold ||"
15985,"2015-11-26, San Diego","rain, warm, cold ||"
15986,"2015-11-27, San Diego","torrential, warm, cold ||"
15987,"2015-11-28, San Diego","drizzle, warm, cold ||"
15988,"2015-11-29, San Diego","dry, warm, cold ||"
15989,"2015-11-30, San Diego","dry, warm, cold ||"
15990,"2015-12-01, San Diego","dry, warm, cold ||"
15991,"2015-12-02, San Diego","dry, hot, cold ||"
15992,"2015-12-03, San Diego","dry, hot, cold ||"
15993,"2015-12-04, San Diego","dry, warm, cold ||"
15994,"2015-12-05, San Diego","dry, hot, cold ||"
15995,"2015-12-06, San Diego","dry, hot, cold ||"
15996,"2015-12-07, San Diego","dry, hot, cold ||"
15997,"2015-12-08, San Diego","dry, hot, cold ||"
15998,"2015-12-09, San Diego","dry, hot, cold ||"
15999,"2015-12-10, San Diego","drizzle, warm, cold ||"
16000,"2015-12-11, San Diego","torrential, warm, cold ||"
16001,"2015-12-12, San Diego","downpour, warm, cold ||"
16002,"2015-12-13, San Diego","downpour, warm, cold ||"
16003,"2015-12-14, San Diego","torrential, warm, cold ||"
16004,"2015-12-15, San Diego","dry, warm, cold ||"
16005,"2015-12-16, San Diego","dry, warm, cold ||"
16006,"2015-12-17, San Diego","dry, warm, cold ||"
16007,"2015-12-18, San Diego","dry, warm, cold ||"
16008,"2015-12-19, San Diego","downpour, warm, cold ||"
16009,"2015-12-20, San Diego","downpour, warm, cold ||"
16010,"2015-12-21, San Diego","rain, warm, cold ||"
16011,"2015-12-22, San Diego","torrential, warm, cold ||"
16012,"2015-12-23, San Diego","torrential, warm, warm ||"
16013,"2015-12-24, San Diego","drizzle, warm, cold ||"
16014,"2015-12-25, San Diego","downpour, warm, cold ||"
16015,"2015-12-26, San Diego","dry, warm, cold ||"
16016,"2015-12-27, San Diego","dry, warm, cold ||"
16017,"2015-12-28, San Diego","rain, warm, cold ||"
16018,"2015-12-29, San Diego","rain, warm, cold ||"
16019,"2015-12-30, San Diego","dry, warm, cold ||"
16020,"2015-12-31, San Diego","dry, warm, cold ||"
16021,"2016-01-01, San Diego","dry, warm, cold ||"
16022,"2016-01-02, San Diego","dry, warm, cold ||"
16023,"2016-01-03, San Diego","dry, warm, cold ||"
16024,"2016-01-04, San Diego","downpour, warm, cold ||"
16025,"2016-01-05, San Diego","torrential, warm, cold ||"
16026,"2016-01-06, San Diego","torrential, warm, cold ||"
16027,"2016-01-07, San Diego","torrential, warm, cold ||"
16028,"2016-01-08, San Diego","downpour, warm, cold ||"
16029,"2016-01-09, San Diego","drizzle, warm, cold ||"
16030,"2016-01-10, San Diego","rain, warm, cold ||"
16031,"2016-01-11, San Diego","dry, warm, cold ||"
16032,"2016-01-12, San Diego","dry, warm, cold ||"
16033,"2016-01-13, San Diego","dry, warm, cold ||"
16034,"2016-01-14, San Diego","dry, warm, cold ||"
16035,"2016-01-15, San Diego","dry, warm, cold ||"
16036,"2016-01-16, San Diego","drizzle, warm, cold ||"
16037,"2016-01-17, San Diego","dry, warm, cold ||"
16038,"2016-01-18, San Diego","drizzle, warm, cold ||"
16039,"2016-01-19, San Diego","drizzle, warm, cold ||"
16040,"2016-01-20, San Diego","drizzle, warm, warm ||"
16041,"2016-01-21, San Diego","dry, warm, cold ||"
16042,"2016-01-22, San Diego","drizzle, warm, cold ||"
16043,"2016-01-23, San Diego","drizzle, warm, cold ||"
16044,"2016-01-24, San Diego","rain, warm, cold ||"
16045,"2016-01-25, San Diego","dry, warm, cold ||"
16046,"2016-01-26, San Diego","dry, warm, cold ||"
16047,"2016-01-27, San Diego","dry, warm, cold ||"
16048,"2016-01-28, San Diego","dry, hot, cold ||"
16049,"2016-01-29, San Diego","dry, hot, cold ||"
16050,"2016-01-30, San Diego","rain, warm, cold ||"
16051,"2016-01-31, San Diego","torrential, warm, cold ||"
16052,"2016-02-01, San Diego","torrential, warm, cold ||"
16053,"2016-02-02, San Diego","dry, warm, freezing ||"
16054,"2016-02-03, San Diego","dry, warm, cold ||"
16055,"2016-02-04, San Diego","dry, warm, cold ||"
16056,"2016-02-05, San Diego","dry, hot, cold ||"
