,index,station,date,AWND,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WT01,WT03,WT05,WT11,elevation,mindate,maxdate,latitude,name,datacoverage,elevationUnit,longitude
1613,1613,GHCND:USC00412114,2018-10-24T00:00:00,9.0,20.0,,,194.0,100.0,128.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1614,1614,GHCND:USC00412114,2018-10-25T00:00:00,18.0,508.0,,,161.0,128.0,128.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1615,1615,GHCND:USC00412114,2018-10-26T00:00:00,0.0,0.0,,,161.0,94.0,94.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1616,1616,GHCND:USC00412114,2018-10-27T00:00:00,9.0,0.0,,,194.0,94.0,117.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1617,1617,GHCND:USC00412114,2018-10-28T00:00:00,13.0,0.0,,,189.0,117.0,139.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1618,1618,GHCND:USC00412114,2018-10-29T00:00:00,0.0,0.0,,,283.0,139.0,144.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1619,1619,GHCND:USC00412114,2018-10-30T00:00:00,18.0,0.0,,,278.0,144.0,161.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1620,1620,GHCND:USC00412114,2018-10-31T00:00:00,36.0,0.0,,,278.0,161.0,167.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1621,1621,GHCND:USC00412114,2018-11-01T00:00:00,31.0,508.0,,,256.0,117.0,117.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1622,1622,GHCND:USC00412114,2018-11-02T00:00:00,4.0,0.0,,,172.0,56.0,61.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1623,1623,GHCND:USC00412114,2018-11-03T00:00:00,22.0,0.0,,,222.0,61.0,117.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1624,1624,GHCND:USC00412114,2018-11-04T00:00:00,18.0,193.0,,,206.0,117.0,122.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1625,1625,GHCND:USC00412114,2018-11-05T00:00:00,49.0,0.0,,,239.0,111.0,122.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1626,1626,GHCND:USC00412114,2018-11-06T00:00:00,9.0,0.0,,,289.0,117.0,156.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1627,1627,GHCND:USC00412114,2018-11-07T00:00:00,27.0,0.0,,,239.0,156.0,222.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1628,1628,GHCND:USC00412114,2018-11-08T00:00:00,31.0,0.0,,,222.0,122.0,128.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1629,1629,GHCND:USC00412114,2018-11-09T00:00:00,49.0,124.0,,,150.0,94.0,94.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1630,1630,GHCND:USC00412114,2018-11-10T00:00:00,22.0,0.0,,,144.0,28.0,28.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1631,1631,GHCND:USC00412114,2018-11-11T00:00:00,18.0,0.0,,,128.0,28.0,61.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1632,1632,GHCND:USC00412114,2018-11-12T00:00:00,36.0,394.0,,,111.0,56.0,61.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1633,1633,GHCND:USC00412114,2018-11-13T00:00:00,22.0,20.0,,,89.0,11.0,11.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1634,1634,GHCND:USC00412114,2018-11-14T00:00:00,31.0,0.0,,,22.0,-22.0,-17.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1635,1635,GHCND:USC00412114,2018-11-15T00:00:00,0.0,0.0,,,83.0,-33.0,-33.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1636,1636,GHCND:USC00412114,2018-11-16T00:00:00,9.0,0.0,,,150.0,-33.0,-17.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1637,1637,GHCND:USC00412114,2018-11-17T00:00:00,18.0,0.0,,,122.0,-33.0,78.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1638,1638,GHCND:USC00412114,2018-11-18T00:00:00,27.0,0.0,,,128.0,78.0,111.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1639,1639,GHCND:USC00412114,2018-11-19T00:00:00,27.0,0.0,,,111.0,44.0,44.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1640,1640,GHCND:USC00412114,2018-11-20T00:00:00,13.0,84.0,,,111.0,33.0,33.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1641,1641,GHCND:USC00412114,2018-11-21T00:00:00,4.0,0.0,,,117.0,-6.0,-6.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1642,1642,GHCND:USC00412114,2018-11-22T00:00:00,4.0,0.0,,,161.0,-6.0,50.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1643,1643,GHCND:USC00412114,2018-11-23T00:00:00,22.0,0.0,,,206.0,50.0,100.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1644,1644,GHCND:USC00412114,2018-11-24T00:00:00,4.0,0.0,,,217.0,83.0,111.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1645,1645,GHCND:USC00412114,2018-11-25T00:00:00,40.0,0.0,,,228.0,111.0,150.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1646,1646,GHCND:USC00412114,2018-11-26T00:00:00,80.0,0.0,,,217.0,17.0,17.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1647,1647,GHCND:USC00412114,2018-11-27T00:00:00,4.0,0.0,,,111.0,-22.0,-17.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1648,1648,GHCND:USC00412114,2018-11-28T00:00:00,18.0,0.0,,,161.0,-17.0,33.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1649,1649,GHCND:USC00412114,2018-11-29T00:00:00,22.0,0.0,,,200.0,33.0,161.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1650,1650,GHCND:USC00412114,2018-11-30T00:00:00,31.0,5.0,,,222.0,161.0,167.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1651,1651,GHCND:USC00412114,2018-12-01T00:00:00,27.0,23.0,,,228.0,161.0,167.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1652,1652,GHCND:USC00412114,2018-12-02T00:00:00,18.0,0.0,,,233.0,67.0,72.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1653,1653,GHCND:USC00412114,2018-12-03T00:00:00,22.0,0.0,,,194.0,56.0,61.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1654,1654,GHCND:USC00412114,2018-12-04T00:00:00,9.0,0.0,,,161.0,11.0,17.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1655,1655,GHCND:USC00412114,2018-12-05T00:00:00,22.0,0.0,,,122.0,6.0,11.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1656,1656,GHCND:USC00412114,2018-12-06T00:00:00,13.0,0.0,,,128.0,11.0,61.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1657,1657,GHCND:USC00412114,2018-12-07T00:00:00,13.0,64.0,,,106.0,61.0,106.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1658,1658,GHCND:USC00412114,2018-12-08T00:00:00,49.0,1168.0,,,106.0,56.0,56.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1659,1659,GHCND:USC00412114,2018-12-09T00:00:00,36.0,0.0,,,94.0,28.0,33.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1660,1660,GHCND:USC00412114,2018-12-10T00:00:00,22.0,0.0,,,89.0,0.0,6.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1661,1661,GHCND:USC00412114,2018-12-11T00:00:00,22.0,0.0,,,128.0,-17.0,-11.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1662,1662,GHCND:USC00412114,2018-12-12T00:00:00,40.0,0.0,,,150.0,-11.0,106.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1663,1663,GHCND:USC00412114,2018-12-13T00:00:00,27.0,211.0,,,167.0,106.0,139.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1664,1664,GHCND:USC00412114,2018-12-14T00:00:00,94.0,112.0,,,211.0,67.0,78.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1665,1665,GHCND:USC00412114,2018-12-15T00:00:00,36.0,13.0,,,106.0,39.0,50.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1666,1666,GHCND:USC00412114,2018-12-16T00:00:00,0.0,0.0,,,161.0,33.0,33.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1667,1667,GHCND:USC00412114,2018-12-17T00:00:00,0.0,0.0,,,161.0,33.0,50.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1668,1668,GHCND:USC00412114,2018-12-18T00:00:00,0.0,0.0,,,167.0,17.0,33.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1669,1669,GHCND:USC00412114,2018-12-19T00:00:00,0.0,178.0,,,156.0,33.0,94.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1670,1670,GHCND:USC00412114,2018-12-20T00:00:00,49.0,102.0,,,133.0,94.0,106.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1671,1671,GHCND:USC00412114,2018-12-21T00:00:00,45.0,0.0,,,150.0,44.0,44.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1672,1672,GHCND:USC00412114,2018-12-22T00:00:00,40.0,0.0,,,178.0,44.0,83.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1673,1673,GHCND:USC00412114,2018-12-23T00:00:00,27.0,0.0,,,222.0,56.0,56.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1674,1674,GHCND:USC00412114,2018-12-24T00:00:00,9.0,0.0,,,194.0,28.0,28.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1675,1675,GHCND:USC00412114,2018-12-25T00:00:00,0.0,0.0,,,217.0,28.0,133.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1676,1676,GHCND:USC00412114,2018-12-26T00:00:00,9.0,0.0,,,200.0,94.0,139.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1677,1677,GHCND:USC00412114,2018-12-27T00:00:00,40.0,856.0,,,200.0,133.0,133.0,,1.0,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1678,1678,GHCND:USC00412114,2018-12-28T00:00:00,9.0,0.0,,,200.0,28.0,28.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1679,1679,GHCND:USC00412114,2018-12-29T00:00:00,36.0,0.0,,,178.0,28.0,61.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1680,1680,GHCND:USC00412114,2018-12-30T00:00:00,0.0,0.0,,,144.0,44.0,50.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1681,1681,GHCND:USC00412114,2018-12-31T00:00:00,22.0,226.0,,,122.0,44.0,50.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1682,1682,GHCND:USC00412114,2019-01-01T00:00:00,18.0,0.0,,,150.0,22.0,22.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1683,1683,GHCND:USC00412114,2019-01-02T00:00:00,9.0,18.0,,,150.0,22.0,61.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1684,1684,GHCND:USC00412114,2019-01-03T00:00:00,22.0,414.0,,,144.0,61.0,72.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1685,1685,GHCND:USC00412114,2019-01-04T00:00:00,40.0,41.0,,,78.0,11.0,17.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1686,1686,GHCND:USC00412114,2019-01-05T00:00:00,0.0,0.0,,,139.0,0.0,0.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1687,1687,GHCND:USC00412114,2019-01-06T00:00:00,0.0,0.0,,,217.0,0.0,33.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1688,1688,GHCND:USC00412114,2019-01-07T00:00:00,31.0,0.0,,,222.0,33.0,144.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1689,1689,GHCND:USC00412114,2019-01-08T00:00:00,49.0,0.0,,,200.0,122.0,139.0,1.0,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1690,1690,GHCND:USC00412114,2019-01-09T00:00:00,0.0,0.0,,,228.0,72.0,83.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1691,1691,GHCND:USC00412114,2019-01-10T00:00:00,27.0,0.0,,,156.0,22.0,22.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1692,1692,GHCND:USC00412114,2019-01-11T00:00:00,13.0,0.0,,,117.0,22.0,56.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1693,1693,GHCND:USC00412114,2019-01-12T00:00:00,22.0,157.0,,,206.0,56.0,122.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1694,1694,GHCND:USC00412114,2019-01-13T00:00:00,45.0,0.0,,,172.0,28.0,33.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1695,1695,GHCND:USC00412114,2019-01-14T00:00:00,9.0,0.0,,,161.0,11.0,22.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1696,1696,GHCND:USC00412114,2019-01-15T00:00:00,22.0,0.0,,,94.0,17.0,28.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1697,1697,GHCND:USC00412114,2019-01-16T00:00:00,22.0,0.0,,,100.0,28.0,83.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1698,1698,GHCND:USC00412114,2019-01-17T00:00:00,22.0,28.0,,,178.0,83.0,139.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1699,1699,GHCND:USC00412114,2019-01-18T00:00:00,483.0,0.0,,,206.0,67.0,78.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1700,1700,GHCND:USC00412114,2019-01-19T00:00:00,89.0,58.0,,,156.0,67.0,72.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1701,1701,GHCND:USC00412114,2019-01-20T00:00:00,18.0,0.0,,,78.0,-39.0,-33.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1702,1702,GHCND:USC00412114,2019-01-21T00:00:00,22.0,0.0,,,94.0,-33.0,6.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1703,1703,GHCND:USC00412114,2019-01-22T00:00:00,63.0,0.0,,,144.0,6.0,133.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1704,1704,GHCND:USC00412114,2019-01-23T00:00:00,63.0,290.0,,,189.0,6.0,6.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1705,1705,GHCND:USC00412114,2019-01-24T00:00:00,18.0,0.0,,,72.0,-39.0,-33.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1706,1706,GHCND:USC00412114,2019-01-25T00:00:00,13.0,0.0,,,150.0,-33.0,11.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1707,1707,GHCND:USC00412114,2019-01-26T00:00:00,4.0,0.0,,,133.0,11.0,44.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1708,1708,GHCND:USC00412114,2019-01-27T00:00:00,4.0,0.0,,,117.0,28.0,39.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1709,1709,GHCND:USC00412114,2019-01-28T00:00:00,22.0,0.0,,,172.0,33.0,33.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1710,1710,GHCND:USC00412114,2019-01-29T00:00:00,22.0,0.0,,,206.0,-6.0,0.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1711,1711,GHCND:USC00412114,2019-01-30T00:00:00,4.0,0.0,,,89.0,0.0,17.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1712,1712,GHCND:USC00412114,2019-01-31T00:00:00,54.0,0.0,,,111.0,6.0,61.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1713,1713,GHCND:USC00412114,2019-02-01T00:00:00,,0.0,,,133.0,61.0,100.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1714,1714,GHCND:USC00412114,2019-02-02T00:00:00,,0.0,,,139.0,100.0,122.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1715,1715,GHCND:USC00412114,2019-02-03T00:00:00,,0.0,,,178.0,122.0,139.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1716,1716,GHCND:USC00412114,2019-02-04T00:00:00,,0.0,,,200.0,139.0,161.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1717,1717,GHCND:USC00412114,2019-02-05T00:00:00,,0.0,,,244.0,161.0,183.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1718,1718,GHCND:USC00412114,2019-02-06T00:00:00,,0.0,,,250.0,183.0,194.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1719,1719,GHCND:USC00412114,2019-02-07T00:00:00,,15.0,,,250.0,194.0,211.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1720,1720,GHCND:USC00412114,2019-02-08T00:00:00,,112.0,,,217.0,-11.0,-6.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1721,1721,GHCND:USC00412114,2019-02-09T00:00:00,,0.0,,,33.0,-6.0,-6.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1722,1722,GHCND:USC00412114,2019-02-10T00:00:00,,5.0,,,50.0,-6.0,39.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1723,1723,GHCND:USC00412114,2019-02-11T00:00:00,,23.0,,,178.0,39.0,172.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1724,1724,GHCND:USC00412114,2019-02-12T00:00:00,,76.0,,,194.0,106.0,106.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1725,1725,GHCND:USC00412114,2019-02-13T00:00:00,,0.0,,,156.0,0.0,6.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1726,1726,GHCND:USC00412114,2019-02-14T00:00:00,,0.0,,,172.0,6.0,61.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1727,1727,GHCND:USC00412114,2019-02-15T00:00:00,,0.0,,,233.0,61.0,150.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1728,1728,GHCND:USC00412114,2019-02-17T00:00:00,,0.0,,,133.0,50.0,56.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1729,1729,GHCND:USC00412114,2019-02-18T00:00:00,,0.0,,,144.0,56.0,61.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1730,1730,GHCND:USC00412114,2019-02-19T00:00:00,,5.0,,,83.0,50.0,50.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1731,1731,GHCND:USC00412114,2019-02-20T00:00:00,,53.0,,,67.0,44.0,44.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1732,1732,GHCND:USC00412114,2019-02-22T00:00:00,,33.0,,,94.0,22.0,83.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1733,1733,GHCND:USC00412114,2019-02-23T00:00:00,,5.0,,,172.0,56.0,167.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1734,1734,GHCND:USC00412114,2019-02-24T00:00:00,,33.0,,,189.0,39.0,44.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1735,1735,GHCND:USC00412114,2019-02-25T00:00:00,,0.0,,,217.0,44.0,72.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1736,1736,GHCND:USC00412114,2019-02-26T00:00:00,,10.0,,,161.0,72.0,100.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1737,1737,GHCND:USC00412114,2019-02-27T00:00:00,,38.0,,,144.0,100.0,144.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1738,1738,GHCND:USC00412114,2019-02-28T00:00:00,,5.0,,,178.0,44.0,44.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1739,1739,GHCND:USC00412114,2019-03-01T00:00:00,,0.0,,,56.0,33.0,33.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1740,1740,GHCND:USC00412114,2019-03-02T00:00:00,,5.0,,,128.0,33.0,83.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1741,1741,GHCND:USC00412114,2019-03-03T00:00:00,,18.0,,,122.0,67.0,78.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1742,1742,GHCND:USC00412114,2019-03-04T00:00:00,,0.0,,,94.0,-22.0,-17.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1743,1743,GHCND:USC00412114,2019-03-05T00:00:00,,0.0,,,28.0,-44.0,-44.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1744,1744,GHCND:USC00412114,2019-03-06T00:00:00,,0.0,,,39.0,-44.0,-33.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1745,1745,GHCND:USC00412114,2019-03-07T00:00:00,,0.0,,,144.0,-33.0,94.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1746,1746,GHCND:USC00412114,2019-03-08T00:00:00,,0.0,,,206.0,83.0,106.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1747,1747,GHCND:USC00412114,2019-03-09T00:00:00,,0.0,,,244.0,106.0,211.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
